ZIP_CODE,EV_LEVEL_1,EV_LEVEL_2,EV_FAST,NETWORK_TYPE_ChargePoint,NETWORK_TYPE_Non-Networked,NETWORK_TYPE_Other-Network,TOTAL_HOUSEHOLDS,MEDIAN_INCOME,REG_COUNTS
97850,0,1,4,0,1,1,14026.0,98912.0,96
97869,0,2,0,0,0,1,410.0,51667.0,2
97907,0,0,4,0,0,1,235.0,38958.0,0
97910,1,0,0,0,1,0,207.0,48375.0,0
97914,0,0,8,0,0,1,5948.0,42517.0,38
98001,0,13,16,0,0,7,78729.0,632009.0,27426
98002,0,18,5,2,1,9,161700.0,687804.0,18876
98003,0,12,15,3,1,5,166923.0,534519.0,22563
98004,0,227,19,85,2,19,1809420.0,14265480.0,1974992
98005,0,98,4,36,0,11,376376.0,5682911.0,388972
98006,0,42,0,15,0,6,280077.0,3029187.0,124565
98007,0,19,0,4,1,7,142308.0,1158540.0,70608
98008,0,15,0,4,1,2,64946.0,824425.0,70210
98011,0,108,30,48,0,9,758328.0,5601276.0,124925
98012,0,4,0,0,0,2,48492.0,218322.0,16698
98020,0,8,0,1,0,6,60214.0,665987.0,39487
98021,0,5,3,0,0,3,32451.0,370437.0,29481
98022,0,2,0,0,0,1,8461.0,76929.0,1815
98023,0,2,0,0,0,1,17782.0,79434.0,4836
98024,0,1,0,0,0,1,2373.0,141475.0,1612
98026,0,5,4,5,2,0,103726.0,660695.0,51030
98027,0,29,3,7,2,5,167230.0,1582658.0,140714
98028,0,12,0,1,0,2,26628.0,330174.0,20478
98029,1,22,8,9,0,3,135252.0,1550220.0,125052
98030,0,6,0,3,0,0,37845.0,193998.0,8712
98031,0,3,0,0,0,2,24666.0,166648.0,7518
98032,0,15,5,2,0,4,83736.0,381372.0,19056
98033,0,39,0,16,0,6,363528.0,2942368.0,442992
98034,0,51,24,12,6,18,635256.0,3660264.0,171828
98036,0,35,3,5,0,5,149520.0,847870.0,60550
98037,0,20,4,4,1,7,133944.0,919560.0,39528
98038,0,2,0,0,0,1,12127.0,111689.0,6945
98040,0,27,2,12,0,3,152985.0,2213490.0,250350
98042,0,11,3,0,1,5,100116.0,625836.0,36150
98043,0,7,0,3,0,1,34228.0,291820.0,8540
98045,0,12,14,0,1,3,22664.0,450272.0,16108
98052,0,57,5,9,3,13,700550.0,3382175.0,741800
98053,0,4,0,0,0,1,8163.0,145453.0,12524
98055,0,21,0,10,0,1,105798.0,844415.0,29172
98056,0,55,0,0,2,5,98343.0,598157.0,48559
98057,0,43,6,15,4,7,156598.0,1486472.0,62660
98058,0,6,2,0,4,2,94980.0,553350.0,18375
98059,0,3,0,0,0,2,27590.0,211744.0,21084
98065,0,22,0,3,1,1,25945.0,721600.0,25015
98068,0,10,1,0,1,1,416.0,195250.0,236
98070,0,2,0,1,0,0,4664.0,78966.0,5251
98072,0,42,4,11,0,6,156485.0,2000968.0,152575
98074,0,6,0,2,0,1,28365.0,566700.0,46710
98075,0,10,0,4,0,1,39300.0,893485.0,62940
98087,0,4,20,0,0,4,58708.0,307452.0,8882
98092,0,5,2,0,0,3,49191.0,277128.0,16776
98101,0,153,14,24,4,29,524343.0,4582173.0,236949
98102,0,16,0,7,0,1,125200.0,731728.0,45928
98103,0,15,2,8,1,0,224946.0,946593.0,133452
98104,0,97,1,21,2,18,339726.0,2189687.0,314183
98105,0,48,4,12,7,5,411504.0,1501968.0,250392
98106,0,4,1,1,2,1,44004.0,276440.0,17300
98107,0,17,13,2,0,8,142130.0,1001780.0,75090
98108,0,18,10,6,4,4,118874.0,861658.0,27090
98109,0,186,4,52,2,21,1300650.0,7979475.0,853050
98110,0,10,0,4,0,1,50575.0,589950.0,61955
98112,0,4,0,0,2,2,46592.0,473220.0,22488
98113,0,1,0,0,0,1,0.0,0.0,0
98114,0,10,0,5,0,0,0.0,0.0,0
98115,0,6,3,3,0,3,137532.0,669414.0,114012
98116,0,0,2,0,0,1,12997.0,121208.0,7231
98117,0,18,0,0,0,6,89790.0,701226.0,34794
98118,0,2,4,0,0,2,34636.0,164432.0,18748
98119,0,4,3,0,0,3,38307.0,290304.0,19743
98121,0,122,12,56,0,6,802466.0,7150026.0,307582
98122,0,23,11,2,0,10,233604.0,955308.0,111936
98124,0,49,0,0,2,0,0.0,0.0,302
98125,0,36,69,12,0,18,578490.0,2122320.0,97500
98126,0,1,0,0,0,1,10362.0,86983.0,5491
98133,0,14,0,0,1,7,173200.0,551952.0,65552
98134,0,51,13,11,7,5,5083.0,1919856.0,13110
98136,0,10,0,6,0,0,45672.0,682500.0,15141
98144,0,4,2,2,0,1,41841.0,235242.0,25692
98146,0,1,0,0,0,1,10200.0,78750.0,4280
98148,0,3,1,0,2,0,9232.0,122910.0,1590
98154,0,4,0,2,0,0,0.0,0.0,18
98155,0,4,0,1,0,1,27204.0,188108.0,16806
98164,0,25,0,14,0,1,1935.0,2367435.0,1230
98166,0,12,1,11,0,1,105432.0,1003380.0,50952
98168,0,3,5,0,0,2,23636.0,118240.0,5712
98188,48,47,9,13,2,14,267293.0,1756994.0,60842
98191,0,3,0,0,0,1,0.0,0.0,0
98195,0,11,0,2,2,0,0.0,0.0,0
98198,1,14,0,2,2,4,112160.0,535248.0,22200
98199,0,4,0,0,0,1,9883.0,114551.0,8478
98201,0,28,0,1,0,6,90594.0,400253.0,15281
98203,0,8,0,4,0,1,69515.0,369200.0,19015
98204,0,8,6,3,3,2,136256.0,447824.0,15320
98207,0,18,0,0,3,0,0.0,0.0,90
98208,0,3,10,0,0,3,62070.0,274722.0,19098
98221,0,12,0,2,1,5,76728.0,590416.0,34976
98223,0,12,16,4,1,2,114730.0,618065.0,21028
98225,0,28,0,7,1,4,254748.0,602208.0,87384
98226,0,50,14,4,4,14,386848.0,1413170.0,63789
98229,0,4,6,0,2,2,52528.0,287672.0,13608
98230,0,4,14,1,1,2,29692.0,278116.0,10404
98233,0,6,9,0,1,3,25324.0,245320.0,3156
98237,0,2,0,0,1,0,1826.0,51823.0,121
98240,0,2,0,0,0,1,1160.0,72647.0,209
98245,0,3,0,0,2,0,3826.0,108438.0,4224
98247,0,1,0,1,0,0,3209.0,60273.0,646
98248,0,1,0,0,0,1,9150.0,76684.0,2180
98249,0,4,0,1,0,1,4244.0,147230.0,2814
98250,0,11,0,0,8,0,30584.0,564904.0,27824
98257,0,2,0,1,0,0,1934.0,64295.0,567
98258,0,3,6,1,0,1,22996.0,192650.0,11756
98260,0,6,0,0,0,3,8127.0,218091.0,5208
98261,0,2,0,0,2,0,2818.0,120568.0,2244
98264,0,1,0,0,0,1,7507.0,68174.0,1341
98267,1,0,0,0,1,0,0.0,0.0,21
98271,0,10,5,4,0,3,76930.0,556458.0,14462
98272,0,3,15,0,1,2,27480.0,274374.0,11595
98273,1,20,4,7,3,3,145366.0,807222.0,29952
98275,0,7,0,1,0,2,24528.0,325608.0,14172
98277,0,4,0,2,0,0,31650.0,121316.0,5714
98278,0,2,0,0,1,0,0.0,0.0,32
98279,0,1,0,0,1,0,339.0,58125.0,448
98280,0,1,1,0,1,0,258.0,53667.0,180
98282,0,4,0,0,0,1,7232.0,80965.0,3160
98283,0,5,0,0,2,0,322.0,150298.0,28
98284,1,0,0,0,1,0,9628.0,66548.0,1444
98288,0,5,1,2,0,1,330.0,139500.0,105
98290,0,11,0,3,0,2,65365.0,495855.0,28805
98294,0,1,1,0,0,1,2699.0,75663.0,608
98296,0,2,0,0,0,1,10096.0,137500.0,6174
98304,4,6,0,0,3,2,2295.0,236920.0,320
98310,0,2,0,0,0,2,17962.0,112584.0,3086
98312,0,18,4,0,8,4,153720.0,772800.0,19842
98314,6,5,0,0,3,0,0.0,0.0,69
98315,25,12,0,0,13,0,14976.0,742742.0,2561
98325,0,1,1,0,0,1,668.0,48542.0,216
98327,0,5,2,0,0,3,11493.0,270894.0,3150
98331,0,12,8,0,2,4,14466.0,249714.0,690
98332,0,2,0,1,0,0,6970.0,102635.0,4009
98335,0,11,4,2,1,4,70700.0,690088.0,41118
98337,2,16,0,0,5,2,24577.0,358750.0,2975
98339,1,1,0,0,1,0,1452.0,60034.0,307
98345,26,0,0,0,2,0,478.0,96638.0,212
98346,0,6,0,0,0,2,7796.0,168296.0,3972
98356,0,1,0,0,1,0,754.0,43173.0,83
98357,0,5,0,0,1,2,1431.0,133392.0,63
98358,1,1,0,0,1,0,424.0,51429.0,437
98362,0,8,6,0,1,7,83984.0,402664.0,17240
98363,0,8,0,0,2,2,23144.0,228472.0,3488
98366,2,4,4,1,0,3,53564.0,274612.0,10664
98368,0,15,0,0,5,3,60952.0,435488.0,36760
98370,48,28,0,2,2,8,148716.0,1012908.0,28554
98371,0,22,2,0,4,8,102120.0,920748.0,13014
98372,0,6,0,0,0,3,31089.0,225015.0,6588
98373,0,2,4,0,0,2,18846.0,146266.0,3422
98374,0,10,0,5,0,0,72575.0,418220.0,16455
98382,0,8,8,0,2,4,81366.0,320100.0,26370
98383,6,24,2,0,5,6,95920.0,912802.0,23507
98387,0,2,0,1,0,0,16318.0,75308.0,2153
98388,0,1,0,0,0,1,2495.0,82330.0,1087
98390,0,5,0,0,0,2,8912.0,132302.0,1622
98391,0,2,0,0,0,1,17728.0,103505.0,6100
98392,0,4,0,0,0,1,1379.0,68850.0,508
98397,0,1,0,0,1,0,0.0,0.0,0
98402,0,78,0,24,4,8,129744.0,1964844.0,12924
98403,0,8,0,2,0,1,12534.0,190521.0,3156
98404,0,4,0,4,0,0,46768.0,217624.0,3132
98405,0,8,3,4,0,3,68600.0,378301.0,13545
98406,0,4,0,0,0,2,19506.0,164222.0,5034
98407,0,14,0,2,0,6,74384.0,641568.0,15916
98408,0,3,0,0,0,2,15450.0,118414.0,1832
98409,1,32,3,9,7,2,184806.0,959904.0,28566
98421,0,14,2,4,1,2,0.0,0.0,623
98422,0,3,0,2,0,0,15542.0,196720.0,6170
98424,1,2,4,3,1,1,20930.0,349240.0,3325
98433,0,1,0,0,1,0,4249.0,44943.0,449
98444,0,3,0,0,0,2,25900.0,97996.0,2502
98445,0,4,0,2,0,0,22474.0,131702.0,1381
98446,0,2,0,0,0,1,3959.0,81096.0,634
98447,0,6,0,3,0,0,0.0,0.0,0
98465,0,2,0,1,0,0,3126.0,55588.0,840
98466,0,6,0,3,0,0,35745.0,200898.0,9765
98467,0,1,0,0,0,1,6044.0,69337.0,2001
98498,0,9,0,3,0,1,45108.0,268804.0,9268
98499,0,9,0,4,0,1,65865.0,213325.0,8290
98501,0,35,6,15,2,10,470151.0,2013066.0,322272
98502,2,22,4,5,3,6,200060.0,970564.0,88550
98503,0,12,12,3,1,2,94860.0,393216.0,20568
98505,2,4,0,0,1,1,0.0,0.0,8
98509,0,4,2,0,0,1,0.0,0.0,0
98512,0,2,12,0,0,3,36948.0,228882.0,10962
98513,0,8,0,0,0,2,26762.0,153240.0,3459
98516,0,28,14,10,0,6,161264.0,1284128.0,31632
98520,0,0,12,0,0,2,16386.0,101698.0,1976
98528,0,2,0,0,0,1,4109.0,57235.0,895
98531,0,3,22,2,0,2,40732.0,191496.0,5100
98532,0,4,2,0,0,2,18268.0,125094.0,1351
98562,0,4,0,0,1,1,0.0,0.0,60
98564,0,3,0,0,0,1,970.0,47024.0,183
98569,0,4,0,2,0,0,6634.0,93998.0,1914
98575,0,2,0,0,1,0,65.0,53472.0,0
98579,0,2,0,0,1,0,4871.0,72490.0,636
98584,0,8,0,0,0,3,41088.0,174579.0,7575
98590,0,2,0,0,0,1,129.0,44861.0,49
98592,0,3,0,0,0,1,780.0,61406.0,194
98595,0,3,0,0,0,1,1095.0,51013.0,152
98597,0,6,0,0,0,3,25521.0,211887.0,1531
98605,0,2,0,0,1,0,454.0,67667.0,12
98607,0,30,0,2,0,4,67764.0,649926.0,25539
98610,0,2,0,0,0,1,1255.0,56179.0,80
98611,0,1,1,0,0,1,3509.0,66161.0,377
98612,0,2,0,0,0,2,2508.0,108378.0,432
98616,0,1,0,0,1,0,50.0,85227.0,4
98625,0,0,4,0,1,0,2658.0,76809.0,586
98626,0,0,32,0,0,4,37564.0,215864.0,1892
98631,0,10,0,2,0,2,6404.0,146600.0,428
98632,0,3,1,1,1,1,62889.0,143322.0,6750
98642,0,34,1,14,2,4,139800.0,1978220.0,79980
98644,0,2,0,0,0,1,212.0,43289.0,79
98648,0,8,0,0,0,1,1300.0,60357.0,434
98660,0,12,0,1,0,3,22364.0,191292.0,7968
98661,6,21,12,6,6,12,451128.0,1407696.0,30528
98662,0,17,9,3,2,6,135982.0,691647.0,32615
98663,0,14,8,6,2,2,61300.0,620200.0,7790
98664,0,2,0,0,0,2,18376.0,133402.0,2650
98665,0,2,12,0,0,4,40244.0,258264.0,5172
98674,0,0,1,0,0,1,4659.0,71532.0,934
98682,0,2,0,0,0,2,41708.0,151268.0,5273
98683,0,36,6,2,0,10,165108.0,841188.0,26976
98684,0,26,0,8,6,2,174256.0,1068496.0,23896
98685,0,0,28,0,0,4,43040.0,412480.0,8756
98686,0,12,0,0,0,6,47472.0,518292.0,9567
98801,0,32,3,0,14,2,255968.0,938720.0,37248
98802,0,3,1,1,2,0,34326.0,205089.0,4578
98813,0,1,0,0,1,0,817.0,46209.0,0
98816,12,5,0,0,4,1,11720.0,276785.0,4510
98822,0,0,8,0,0,1,749.0,56006.0,159
98823,0,2,0,0,1,0,3959.0,62795.0,304
98826,0,13,21,0,6,6,37416.0,761856.0,19596
98831,0,4,0,0,1,2,4023.0,149292.0,951
98833,2,1,0,0,1,0,63.0,97548.0,121
98837,0,4,14,0,0,5,75435.0,279380.0,7160
98841,0,1,0,0,1,0,3914.0,46746.0,97
98844,0,5,0,0,1,1,4188.0,85566.0,232
98846,0,1,0,0,1,0,445.0,62813.0,32
98848,0,5,0,2,0,1,10251.0,189966.0,1365
98851,0,1,0,0,1,0,1743.0,47386.0,158
98855,0,1,0,0,1,0,2592.0,40658.0,105
98856,0,1,0,0,1,0,1104.0,48900.0,271
98858,0,1,0,0,1,0,806.0,57955.0,42
98862,0,5,0,0,2,1,3525.0,179361.0,1062
98901,0,11,14,0,4,4,85080.0,337208.0,5152
98902,0,32,0,16,0,0,263424.0,695376.0,7128
98908,0,2,0,2,0,0,29148.0,129948.0,3128
98922,0,4,14,0,0,4,12112.0,229832.0,3968
98926,0,4,10,0,2,3,66635.0,280090.0,7175
98944,0,8,0,0,0,2,12776.0,92786.0,596
98951,0,1,0,0,0,1,3530.0,48866.0,47
98952,1,0,0,0,1,0,561.0,49821.0,0
98953,0,4,0,2,0,0,4586.0,129916.0,312
99001,0,2,0,0,0,1,1606.0,49342.0,177
99006,0,2,0,0,0,1,4808.0,62741.0,360
99016,0,0,1,1,0,0,6207.0,75012.0,1165
99019,0,10,1,0,0,6,29514.0,510786.0,5412
99021,0,2,0,0,0,1,3709.0,73091.0,404
99022,0,2,0,0,0,1,3124.0,71733.0,299
99037,0,0,8,0,0,1,5978.0,58000.0,561
99114,0,4,0,0,0,2,10254.0,100134.0,628
99115,0,1,0,0,1,0,467.0,51964.0,80
99116,1,0,0,0,1,0,718.0,56974.0,22
99122,0,1,0,0,1,0,1663.0,58059.0,125
99156,0,2,0,0,0,1,3662.0,51389.0,212
99163,0,9,1,3,0,2,60840.0,169185.0,5630
99164,0,3,0,1,1,0,0.0,0.0,118
99169,0,0,9,0,0,3,3273.0,146697.0,291
99170,0,2,1,0,0,1,406.0,51905.0,21
99201,0,29,3,2,1,12,104745.0,455820.0,13080
99202,0,12,0,2,0,4,45204.0,239142.0,4530
99203,0,2,0,0,0,1,9051.0,76543.0,2322
99204,0,3,0,0,0,1,3482.0,36280.0,478
99205,0,14,0,0,3,0,54663.0,159615.0,3681
99206,0,3,0,1,0,1,30748.0,117706.0,2372
99208,0,2,0,0,0,1,21836.0,62587.0,2575
99212,0,4,1,1,1,1,26187.0,163554.0,2946
99216,0,10,0,1,0,4,54430.0,235900.0,3615
99217,0,4,0,0,0,2,13610.0,110290.0,1268
99218,0,2,1,0,1,2,18567.0,137067.0,1722
99224,0,34,8,11,0,6,152388.0,1095735.0,27591
99252,1,2,0,0,1,0,0.0,0.0,0
99258,0,2,0,1,0,0,0.0,0.0,0
99301,0,6,1,0,2,2,95752.0,257244.0,10972
99320,0,3,0,0,0,1,3739.0,63075.0,454
99324,0,2,0,0,0,1,3759.0,53083.0,343
99326,0,0,1,0,0,1,1334.0,57747.0,68
99328,0,7,1,0,0,3,4905.0,165144.0,360
99336,0,2,8,0,1,1,37630.0,99946.0,3470
99337,0,1,1,0,0,1,11260.0,74158.0,1584
99338,0,6,2,0,0,3,16740.0,343287.0,5904
99350,0,1,1,0,0,2,9794.0,115946.0,442
99352,0,26,6,2,2,8,154524.0,976920.0,20478
99354,36,48,0,0,45,1,422050.0,3374974.0,95772
99361,0,1,0,0,0,1,750.0,69118.0,100
99362,1,27,0,1,3,12,251472.0,906640.0,32864
99403,0,2,0,0,0,1,8338.0,53079.0,370
