ZIP_CODE,TOTAL_HOUSEHOLDS,MEDIAN_INCOME
81055,751,47279
81057,168,53750
81058,410,41250
81059,46,28500
81062,315,42650
81063,691,37986
81064,123,43438
81067,2090,34015
81069,888,67875
81071,122,44688
81073,850,34083
81076,222,53750
81077,297,53375
81081,37,61339
81082,5484,41743
81087,59,48750
81089,2164,33167
81090,430,37500
81091,337,51058
81092,387,47396
81101,5799,37130
81120,1030,30556
81121,157,45250
81122,3553,73258
81123,399,44375
81124,68,11000
81125,1333,42176
81130,354,62969
81131,752,24495
81132,1413,36250
81133,455,39076
81136,93,24427
81137,2184,51484
81138,38,15781
81140,834,43098
81141,483,37670
81143,328,46875
81144,2858,39322
81146,270,60667
81147,5541,52111
81148,111,29063
81149,412,32105
81151,657,44208
81152,677,25638
81154,477,54922
81155,122,60156
81201,4160,57882
81211,3137,52813
81212,11403,49200
81220,76,65313
81221,118,41250
81222,161,76094
81223,690,33462
81224,1250,84688
81225,520,91136
81226,2534,48125
81230,4144,51646
81233,449,57361
81235,345,56518
81236,698,61288
81240,1505,67599
81242,236,48750
81243,40,87917
81244,188,52000
81248,54,56731
81251,109,60208
81252,1903,48631
81253,278,90625
81301,12196,72041
81303,3199,70275
81320,111,40060
81321,5999,50658
81323,1917,56250
81324,520,48750
81325,78,63889
81326,837,52109
81327,213,50139
81328,1788,50208
81331,139,48854
81332,111,51458
81334,596,25764
81401,9535,44436
81403,4524,62633
81410,685,55125
81413,2135,48057
81415,540,67813
81416,5116,43774
81418,668,52143
81419,1539,40417
81422,314,37083
81423,693,59485
81424,452,41827
81425,2074,49722
81426,62,97500
81427,509,68090
81428,1455,50298
81430,401,85938
81431,158,62250
81432,1373,64076
81433,270,52857
81435,2371,66981
81501,9933,38013
81503,6336,58216
81504,11743,54571
81505,4560,65181
81506,5517,54155
81507,6177,85007
81520,5377,41250
81521,6422,60863
81523,389,92958
81524,702,91250
81525,441,48778
81526,2183,55938
81527,764,71837
81601,5853,78816
81610,116,35682
81611,4601,85588
81615,1227,70634
81620,3446,79688
81621,2488,82311
81623,5851,86565
81624,444,56563
81625,5093,57827
81630,387,64698
81631,2647,101620
81632,3112,77480
81635,2579,64748
81637,2802,79959
81639,1008,63800
81640,83,49844
81641,1404,50357
81643,248,69405
81645,395,90521
81646,91,73854
81647,2486,90609
81648,890,62667
81649,101,59750
81650,4811,66645
81652,1748,61154
81654,543,54535
81657,2382,83571
82001,15631,63025
82007,8440,50815
82009,13819,84545
82050,76,73500
82053,453,67426
82054,359,79701
82055,171,58320
82060,138,104866
82070,8588,52384
82072,6962,45101
82081,55,88618
82082,622,60469
82083,117,44479
82190,200,63487
82201,3133,56589
82210,180,39521
82212,273,56736
82213,207,26550
82214,521,67750
82215,65,19261
82221,146,25313
82222,19,43125
82223,378,52857
82225,743,39199
82227,118,37500
82240,4108,54944
82242,16,82000
82244,206,60625
82301,3288,64568
82321,323,80938
82322,49,74688
82323,72,24000
82324,116,45750
82325,478,38472
82327,300,49167
82329,190,34737
82331,1087,58919
82334,222,88036
82336,88,70625
82401,3044,54037
82410,787,53155
82411,178,54500
82412,178,59444
82414,6579,64366
82420,292,62353
82421,130,45000
82423,75,29861
82426,1168,53056
82428,73,71875
82430,32,48000
82431,1288,53750
82432,127,35750
82433,481,65635
82434,58,23409
82435,4935,63060
82442,359,53750
82443,2081,51576
82450,73,53675
82501,7197,54120
82510,102,31071
82512,85,43542
82513,898,42917
82514,424,51429
82515,166,59643
82516,156,53056
82520,4997,61020
82523,365,65625
82601,11416,57948
82604,10916,66016
82609,7792,65678
82620,94,102031
82633,3844,70526
82635,70,29583
82636,1624,64955
82637,1547,69071
82639,267,61107
82643,116,47143
82644,781,36989
82649,468,46750
82701,2130,57791
82711,55,157629
82712,146,60577
82716,6853,75468
82718,9349,91151
82720,337,41875
82721,1086,78600
82725,202,83529
82729,1092,54762
82730,716,54688
82731,85,61197
82732,623,91125
82801,11305,59575
82831,119,51023
82832,298,116786
82834,3410,57304
82835,144,50500
82836,425,63047
82838,133,102875
82839,482,61078
82842,396,59348
82901,10184,76147
82922,165,62013
82923,179,79094
82925,158,144292
82930,5197,59446
82932,164,53833
82933,210,93804
82935,4610,73598
82937,1476,84474
82939,685,54283
82941,1661,76329
82943,123,35361
82945,103,60625
83001,6854,82396
83014,1235,110711
83025,279,94320
83101,1335,65475
83110,1537,67008
83111,262,73895
83112,134,120385
83113,799,75094
83114,286,59679
83116,301,52321
83120,244,111300
83122,201,68179
83123,169,49659
83124,71,77083
83126,111,100991
83127,1433,62844
83128,473,75125
83201,13971,50526
83202,7701,56977
83203,120,29688
83204,7379,45187
83210,1144,44808
83211,1991,48488
83212,70,54167
83213,467,34602
83214,233,54063
83215,27,33750
83217,296,55357
83218,110,52917
83220,76,49474
83221,8932,57389
83223,47,67250
83226,1017,35150
83228,196,50417
83232,181,65417
83234,562,56750
83236,796,60246
83237,320,60313
83238,38,60769
83239,216,70833
83241,834,59397
83244,114,54000
83245,879,60804
83246,411,71250
83250,590,66250
83251,438,38571
83252,1606,53636
83254,1481,48267
83255,528,50481
83261,249,58750
83262,384,69688
83263,3222,55446
83271,179,63125
83272,112,68125
83274,3074,57955
83276,1380,57813
83277,74,103750
83278,122,99840
83283,60,103409
83285,27,44276
83286,418,62404
83287,123,80250
83301,21347,52496
83302,99,35417
83311,306,52105
83312,55,32266
83313,1432,62451
83314,371,46750
83316,3943,47117
83318,5684,52953
83320,316,66025
83321,204,48214
83322,14,"2,500-"
83323,578,57250
83324,208,54583
83325,296,56912
83327,338,41389
83328,2076,51793
83330,2428,45421
83332,1065,46250
83333,3560,53376
83334,764,52143
83335,594,47375
83336,1851,56757
83338,7130,53380
83340,1935,57417
83341,2383,64554
83342,396,44583
83344,428,55688
83346,535,53992
83347,1126,55127
83349,395,52366
83350,4511,48309
83352,1158,45700
83353,533,51767
83355,1573,50084
83401,14143,56752
83402,9393,53583
83404,8999,67246
83406,6058,71081
83414,208,82813
83420,809,43015
83421,121,80259
83422,1103,74688
83423,257,46442
83424,156,18797
83425,163,59375
83427,608,80227
83428,196,58167
83429,272,58750
83431,239,60804
83434,581,70077
83435,191,54327
83436,180,50000
83440,10500,38154
83442,6730,64741
83443,342,49608
83444,409,39453
83445,2515,61228
83448,633,47596
83449,90,53611
83450,294,53393
83451,254,56500
83452,684,74860
83454,186,67955
83455,1764,75745
83462,220,30968
83464,127,40568
83465,51,79028
83467,2854,39648
83468,81,50536
83501,14460,58611
83520,103,42250
83522,705,50694
83523,343,48375
83524,393,51094
83525,148,31000
83526,119,63250
83530,2036,42981
83533,113,87679
83535,441,58950
83536,1837,35970
83537,460,62841
83539,876,41111
83540,719,50288
83541,447,48523
83542,64,32083
83543,296,53125
83544,2396,46417
83545,201,47125
83546,257,45750
83547,179,31369
83548,54,47000
83549,332,36500
83552,458,32283
83553,489,38125
83554,209,38661
83555,236,42500
83604,237,44922
83605,14428,47839
83607,8454,54227
83610,390,37097
83611,762,55889
83612,830,40833
83615,426,56897
83616,10674,89460
83617,6118,44332
83619,3094,55176
83622,1006,58200
83623,568,29833
83624,523,48050
83626,444,50333
83627,258,38065
83628,1596,41897
83629,848,51667
83631,412,39500
83632,157,66563
83633,254,71250
83634,7379,71644
83637,72,30682
83638,2666,71714
83639,1292,45714
83641,1176,52880
83642,17250,71515
83644,4206,61415
83645,315,48750
83646,22509,74996
83647,8559,48542
83648,902,44007
83650,214,39167
83651,11895,46996
83654,680,55222
83655,1569,52128
83656,215,48942
83657,105,53713
83660,2122,54808
83661,3862,47835
83666,20,73333
83669,4014,67326
83670,173,46875
83672,3312,40031
83676,1644,54054
83686,17224,54141
83687,11870,52404
83702,10995,62985
83703,7348,59618
83704,15972,52611
83705,12031,48180
83706,13770,50017
83709,20765,75341
83712,4207,84828
83713,10456,65068
83714,10324,58985
83716,6625,96355
83801,2836,54679
83802,33,33750
83803,422,48776
83804,708,39198
83805,3376,44123
83806,102,38889
83808,61,26875
83809,139,104438
83810,525,42583
83811,656,22625
83812,24,24167
83813,445,68693
83814,11149,52145
83815,14343,57120
83821,115,108750
83822,858,31042
83823,616,59063
83824,98,41250
83825,97,65208
83827,86,36136
83830,160,27366
83832,621,68558
83833,649,73125
83834,66,63306
83835,8673,60268
83836,459,60446
83837,1294,34118
83839,646,41930
83840,103,40446
83842,63,51750
83843,11211,45037
83845,589,47056
83846,346,42500
83847,688,36419
83848,91,34632
83849,849,43548
83850,809,33580
83851,657,43750
83852,368,39500
83854,16124,55226
83855,851,41488
83856,2523,45917
83857,368,56214
83858,5829,65544
83860,2367,69844
83861,2524,51442
83864,7358,54821
83867,207,66451
83868,359,37276
83869,1948,52773
83870,107,32917
83871,783,65398
83872,261,94519
83873,804,37045
83876,672,58889
84001,214,72813
84002,108,78333
84003,13689,92026
84004,2819,129076
84005,7256,82721
84006,336,80909
84007,208,75357
84010,15231,76116
84013,286,89028
84014,5617,93461
84015,19627,71891
84017,1340,85976
84018,78,178421
84020,13698,117266
84021,1332,52583
84022,302,89074
84023,69,77083
84025,6758,106535
84026,341,38750
84027,215,44554
84028,194,45833
84029,3091,72601
84031,85,86625
84032,6791,81199
84033,364,75463
84034,78,42500
84035,108,47386
84036,2457,81141
84037,10910,101038
84038,114,75769
84039,247,81417
84040,7476,96383
84041,16581,70698
84042,2883,91168
84043,16698,95200
84044,7901,63075
84045,7011,103287
84046,94,74286
84047,13244,59702
84049,2197,87207
84050,3287,91145
84051,167,88125
84052,459,57569
84053,367,69632
84054,6583,86069
84055,473,78207
84056,1002,54781
84057,12355,59491
84058,12033,66040
84060,3003,111604
84061,204,54917
84062,13668,77030
84063,53,55893
84064,194,60156
84065,11804,106287
84066,4089,65706
84067,12863,69800
84069,174,78214
84070,10339,68299
84071,488,91250
84072,155,51250
84074,15912,75870
84075,7831,99181
84076,80,77188
84078,9003,66044
84080,97,61979
84081,13398,94981
84082,246,103750
84083,420,35431
84084,12053,73697
84085,118,68000
84086,126,49113
84087,4752,84873
84088,11368,74152
84092,9165,119090
84093,7495,105808
84094,9577,85730
84095,20968,104524
84096,13140,100936
84097,6683,78916
84098,6988,131324
84101,2961,46205
84102,9218,46064
84103,10781,71155
84104,7738,46679
84105,9398,80374
84106,14324,71485
84107,13737,56377
84108,7822,110995
84109,9082,95601
84111,6759,40060
84112,179,21250
84115,11301,47730
84116,11062,51164
84117,9875,69808
84118,19684,70034
84119,17133,55089
84120,13703,68643
84121,15962,90151
84123,14629,58422
84124,7870,91995
84128,6890,80573
84144,231,113625
84301,267,67708
84302,8699,60518
84305,233,59531
84306,90,85000
84307,369,56094
84308,94,61250
84309,130,75714
84310,1485,114931
84311,174,62857
84312,1530,64335
84313,46,49500
84314,327,90375
84315,2554,96625
84316,89,52250
84317,768,90208
84318,1343,74866
84319,2351,63924
84320,748,59926
84321,14950,46098
84324,245,90250
84325,650,82188
84326,585,76518
84327,246,65000
84328,506,83472
84330,127,59306
84331,100,59167
84332,2387,79081
84333,870,63214
84334,42,96136
84335,3735,68906
84336,42,63125
84337,4007,56607
84338,146,52917
84339,1492,91000
84340,1157,80391
84341,8031,51118
84401,14244,54007
84403,12926,66394
84404,20458,62732
84405,11227,68935
84414,9283,85336
84501,4831,50893
84511,1380,50167
84512,217,37083
84513,536,50490
84516,61,63750
84518,302,72976
84520,464,33750
84521,267,56806
84522,130,56875
84523,639,55813
84525,338,53750
84526,1688,57969
84528,913,54879
84531,192,26750
84532,4343,51506
84534,633,31597
84535,1085,62310
84536,431,23750
84537,479,61023
84539,90,59286
84542,635,48207
84601,10733,50262
84604,11883,58781
84606,10562,37576
84620,328,65000
84621,54,38788
84622,585,63954
84623,111,35474
84624,1911,62250
84626,88,61034
84627,2059,44008
84628,268,55781
84629,998,66500
84630,131,54896
84631,1102,56856
84632,339,53194
84633,340,60167
84634,418,63816
84635,262,61071
84636,205,60417
84637,276,62778
84638,120,53750
84639,300,54038
84640,55,53750
84642,1201,51793
84643,187,49659
84645,756,75179
84646,526,59868
84647,1339,49648
84648,2063,62141
84649,243,78438
84651,7218,72181
84652,300,53750
84653,2383,97292
84654,993,54613
84655,3375,73488
84656,127,69219
84657,192,65500
84660,11111,78194
84662,524,54750
84663,9553,69808
84664,2518,111897
84665,150,80000
84667,116,57016
84701,3021,47307
84710,53,45625
84711,269,71375
84712,54,37857
84713,1245,58484
84714,341,42330
84715,143,59063
84716,152,49500
84718,86,68750
84720,7540,50757
84721,7371,56033
84722,444,52000
84723,250,50278
84724,444,53194
84725,487,58150
84726,372,42688
84729,89,55208
84730,97,91250
84731,38,68182
84732,20,132727
84734,111,39464
84735,94,80625
84736,85,60938
84737,6266,55571
84738,3545,63065
84739,173,50179
84740,69,35417
84741,2150,46899
84742,99,53750
84744,87,41563
84745,1337,52704
84746,459,46703
84747,381,41964
84749,86,76000
84750,173,43125
84751,674,51154
84752,346,54318
84754,1377,58417
84755,24,75625
84756,120,36645
84757,598,54464
84758,189,67386
84759,637,58125
84760,190,63333
84761,1189,43487
84763,110,37500
84764,91,68523
84765,2195,84397
84766,91,43631
84767,176,54167
84770,15118,55448
84772,91,35179
84773,123,37011
84774,470,76389
84775,156,42885
84776,188,49375
84779,253,67404
84780,8623,66935
84781,68,50417
84782,353,82042
84783,346,53547
84790,15866,61885
85003,4101,44140
85004,3017,41951
85006,9355,38121
85007,5287,34667
85008,22404,43574
85009,12963,32893
85012,3679,70228
85013,10129,56402
85014,13166,53551
85015,15181,38019
85016,16838,60085
85017,11879,35951
85018,17137,66952
85019,7758,39462
85020,15846,57866
85021,16354,44511
85022,22331,57118
85023,12746,56564
85024,10178,76711
85027,15786,58877
85028,8080,92357
85029,17072,48547
85031,7948,40584
85032,28127,57570
85033,16095,42603
85034,1994,30130
85035,15140,45528
85037,14716,58694
85040,10323,41418
85041,17333,54546
85042,14771,60644
85043,9796,52418
85044,17106,76573
85045,2528,141127
85048,13605,104063
85050,12076,94450
85051,15394,43942
85053,11289,55865
85054,4109,86951
85083,6467,120174
85085,8840,96003
85086,15037,101856
85087,3104,72181
85118,6405,70133
85119,10608,55579
85120,14141,42993
85121,500,13095
85122,19080,51665
85123,4537,40348
85128,4539,49142
85131,3535,40063
85132,8089,55348
85135,174,36500
85137,948,55625
85138,11896,76009
85139,5628,57438
85140,14432,71969
85141,128,38846
85142,21437,92012
85143,12512,63897
85145,1199,73526
85147,1170,17963
85172,487,55096
85173,1296,33246
85192,816,54259
85193,1545,45950
85194,3014,58627
85201,20030,41795
85202,15782,51232
85203,12676,54919
85204,21933,53061
85205,17637,55699
85206,15645,51993
85207,18179,71497
85208,14586,53016
85209,16265,63568
85210,14726,43572
85212,11073,101788
85213,12745,70452
85215,7338,73488
85224,17059,73890
85225,25440,62155
85226,14502,85705
85233,12700,88092
85234,15670,85692
85248,16253,76457
85249,13877,114586
85250,8714,80157
85251,20899,64470
85253,7613,163750
85254,18576,94630
85255,18601,133044
85256,1642,36340
85257,14867,62584
85258,13137,86148
85259,9657,112979
85260,18143,86746
85262,5524,122273
85263,1481,103828
85264,429,64779
85266,5480,145000
85268,12039,85344
85281,24844,38264
85282,22834,59339
85283,19809,65527
85284,7306,122583
85286,14535,106084
85295,14789,97472
85296,14132,96539
85297,9845,105064
85298,10237,112656
85301,22097,33497
85302,14194,47358
85303,9904,58433
85304,9531,66546
85305,4393,76690
85306,8675,65614
85307,3387,58380
85308,24750,78948
85310,6665,103578
85320,311,33229
85321,1580,36000
85322,291,38063
85323,12799,53717
